Dependents,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Loan_Status,Credit_History,Education_Not Graduate,Gender_Male,Married_Yes,Property_Area_Semiurban,Property_Area_Urban,Self_Employed_Yes
1.0,0.9846881117926191,-1.0147543185608885,1.8301563676445258,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.7303592889977552,0.9154559774711946,-0.6851299374209419,-1.0129582224241247,0,1.0,False,False,False,True,False,True
0.0,0.7658307547688851,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,False,False,False,False
2.0,-0.43068809427628335,0.6829357889164436,-1.4073408566971652,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,-1.3628019117255024,0.8671492997713084,-2.403493848802301,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,0.1556590052184644,0.8288031245731324,0.7841957259341333,0.1097393512473466,1,1.0,True,True,True,False,True,False
0.0,-0.24634873639749588,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,1.0,False,True,False,False,True,False
3.0,0.8300738212535733,-1.0147543185608885,0.5849651275131061,0.1097393512473466,0,1.0,False,True,True,True,False,False
2.0,-0.7393291011595808,0.9945707574398127,-0.037630492552603666,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,-0.4935402701628399,-1.0147543185608885,-1.382437031894537,3.761590799673231,0,1.0,False,True,False,False,True,False
2.0,-0.27016323331847997,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,3.770735475684058,-1.0147543185608885,-0.037630492552603666,0.1097393512473466,1,1.0,True,False,False,False,True,True
2.0,1.2342617812908065,-1.0147543185608885,1.4565989956051,0.1097393512473466,1,1.0,True,True,True,False,False,False
0.0,0.3758477164277217,-1.0147543185608885,-0.06253431735523206,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,-0.6345809233065995,0.9570585330009813,-0.41118786459202955,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,0.05310961176715043,-1.0147543185608885,0.23631158027630866,0.1097393512473466,0,0.0,False,False,False,True,False,False
2.0,0.6915920030153739,-1.0147543185608885,1.9546754916576679,-1.7655357168632428,0,1.0,False,True,True,True,False,True
0.0,-0.5370097471340528,0.9655310228023303,-0.16214961656574564,0.1097393512473466,1,1.0,False,True,False,False,False,False
3.0,0.8300738212535733,-1.0147543185608885,0.5849651275131061,0.1097393512473466,0,1.0,False,True,True,True,False,False
0.0,0.20546827398254217,0.9660281866701466,0.04953289425659571,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,0.20546827398254217,0.9660281866701466,0.04953289425659571,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,-0.9856217250985305,-1.0147543185608885,-0.6851299374209419,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,-0.9856217250985305,-1.0147543185608885,-0.6851299374209419,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,-0.7921620579295292,0.9914376862789004,0.26121540507893704,0.1097393512473466,1,1.0,False,False,True,True,False,False
0.0,-0.2810056628427679,1.079211626903037,0.634772777118363,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,1.4346033687881594,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,False,True,True,True,False,False
0.0,1.0703579353028867,-1.0147543185608885,0.28611922988156546,0.1097393512473466,1,1.0,True,False,True,False,False,True
1.0,0.6915920030153739,-1.0147543185608885,0.8340033755393901,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,-0.6498915304071724,-1.0147543185608885,-1.5318599807103073,-1.0129582224241247,0,1.0,True,True,False,False,False,False
0.0,-0.7980968832453539,0.9338077272272559,0.8090995507367617,0.1097393512473466,0,1.0,False,True,True,False,False,False
1.0,-0.48385893682552783,0.8393398297376685,-0.13724579176311724,0.1097393512473466,0,0.0,False,True,True,True,False,False
1.0,-0.927627271703096,1.015296440319564,0.03708098185528151,0.1097393512473466,1,1.0,True,True,True,False,True,False
2.0,-0.4785475606299793,0.862562514781442,-0.3364763901841444,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,0.6318667652220881,-1.0147543185608885,0.28611922988156546,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,1.4346033687881594,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,False,True,True,True,False,False
0.0,0.06660105188841499,1.0076907885779443,-0.41118786459202955,0.1097393512473466,0,1.0,False,True,True,False,True,False
3.0,-0.4809606523633618,-1.0147543185608885,-0.3364763901841444,0.1097393512473466,1,1.0,True,True,True,False,False,False
0.0,0.05720337711019286,-1.0147543185608885,0.0868886314605383,0.1097393512473466,1,1.0,False,True,True,True,False,False
3.0,-0.44639795811107125,1.1346203348998136,1.332079871591958,-1.0129582224241247,0,0.0,False,True,True,True,False,False
1.0,0.167183481006921,0.8818202244687424,0.03708098185528151,0.1097393512473466,0,1.0,False,True,True,False,False,False
3.0,-0.02727268388470195,-1.0147543185608885,-2.154455600776017,-2.2220171479164783,1,1.0,False,True,True,False,False,False
2.0,0.614591525241728,-1.0147543185608885,1.6309257692234986,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,-0.8083791194108685,0.9949042079511208,1.3569836963945863,0.1097393512473466,0,0.0,True,True,True,False,True,False
1.0,-0.1798834851686682,-1.0147543185608885,-0.2617649157762592,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.44639795811107125,-1.0147543185608885,-1.3077255574866518,0.1097393512473466,0,1.0,False,True,False,False,True,False
0.0,-0.8187012381296758,-1.0147543185608885,-1.2828217326840232,0.1097393512473466,0,1.0,False,True,False,False,True,False
0.0,0.3290334514682854,-1.0147543185608885,-0.5855146382104283,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,-0.8471589984473711,1.0874241499251265,1.1328492731709308,0.1097393512473466,1,1.0,False,True,True,True,False,False
2.0,0.7347140488445598,0.9011845764053037,1.5064066452103566,3.761590799673231,0,1.0,True,True,True,True,False,False
2.0,0.7347140488445598,0.9011845764053037,1.5064066452103566,3.761590799673231,0,1.0,True,True,True,True,False,False
0.0,1.915077792079814,-1.0147543185608885,0.04953289425659571,-1.7655357168632428,1,1.0,False,False,True,True,False,False
0.0,0.167183481006921,-1.0147543185608885,-0.36138021498677275,0.1097393512473466,0,1.0,False,False,True,False,False,False
0.0,1.5023955037622747,-1.0147543185608885,2.0791946156708097,0.1097393512473466,1,1.0,False,True,False,False,True,False
0.0,1.4346033687881594,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,False,True,True,True,False,False
3.0,1.6738584158683398,-1.0147543185608885,1.4565989956051,0.1097393512473466,1,1.0,False,True,False,False,False,False
3.0,0.3027320029107042,-1.0147543185608885,0.03708098185528151,0.1097393512473466,0,1.0,True,True,True,True,False,False
0.0,-0.1689360645874604,-1.0147543185608885,-0.41118786459202955,0.1097393512473466,1,1.0,False,True,True,True,False,False
1.0,-0.04956135322291175,1.0050339415766052,0.7841957259341333,0.1097393512473466,0,0.0,True,True,False,False,True,True
0.0,-0.49063256648235093,1.003963528709756,0.31102305468419383,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,-0.4506966547908916,1.0646067929772187,-0.9341681854472258,0.1097393512473466,1,1.0,False,True,False,False,False,False
1.0,-0.6427362608900522,0.8875981582036011,1.5811181196182418,0.1097393512473466,0,1.0,True,True,False,True,False,True
0.0,0.7247492306604422,-1.0147543185608885,2.278425214091837,0.1097393512473466,0,0.0,True,True,True,False,False,False
2.0,0.21644559642937036,0.8601449115812018,0.5849651275131061,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,0.6279949899358277,0.9749378001476992,1.4316951708024714,0.1097393512473466,1,1.0,False,True,True,True,False,True
0.0,-0.004710931749407204,-1.0147543185608885,-1.382437031894537,0.1097393512473466,1,1.0,False,False,False,True,False,False
2.0,-0.3570330257455835,1.047593093848484,0.4355421786973358,0.1097393512473466,1,1.0,True,True,True,False,True,False
1.0,0.17629767982072309,-1.0147543185608885,-1.1333987838682529,0.1097393512473466,0,1.0,True,False,False,False,False,False
0.0,1.4346033687881594,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,False,True,True,True,False,False
0.0,0.954458521662444,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,1.0,False,True,False,False,True,False
0.0,-0.9792399609726634,1.0797726372060434,1.282272221986701,0.1097393512473466,0,0.0,True,False,True,True,False,False
0.0,-0.19835762685515346,1.0198760200882762,1.1577530979735593,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-0.4392470146210152,1.0527977362457437,0.8589072003420185,0.1097393512473466,1,1.0,False,True,False,False,True,False
3.0,-0.07539551527286281,-1.0147543185608885,0.04953289425659571,-2.2220171479164783,0,1.0,True,True,True,False,True,False
0.0,-0.6432467508294498,0.9484325855150734,0.7094842515262482,0.1097393512473466,1,1.0,False,True,True,False,False,False
3.0,-0.5095836970499381,1.013234801867742,0.7841957259341333,0.1097393512473466,0,0.0,False,True,True,True,False,False
0.0,-0.44687528918204067,0.9631563810862227,-0.5606108134078,0.1097393512473466,0,0.0,False,True,True,False,True,False
0.0,-0.24634873639749588,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,1.0,False,True,False,False,True,False
0.0,0.8615049046268806,-1.0147543185608885,-0.5357069886051715,0.1097393512473466,0,0.0,False,True,False,False,False,False
2.0,-0.27016323331847997,-1.0147543185608885,-1.1583026086708814,0.1097393512473466,0,0.0,False,True,False,False,False,False
3.0,1.2566021062029618,-1.0147543185608885,0.03708098185528151,-2.2220171479164783,1,1.0,False,True,True,False,True,False
0.0,0.06660105188841499,1.0076907885779443,-0.41118786459202955,0.1097393512473466,0,1.0,False,False,True,False,True,False
0.0,-0.8241501093363459,0.9956805946248428,0.41063835389470743,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,4.253285777487156,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.7067562343894234,1.0955350978414515,-0.16214961656574564,0.1097393512473466,0,0.0,False,False,True,False,True,False
0.0,0.7192412525680321,1.0198760200882762,1.3818875211972148,0.1097393512473466,0,1.0,False,True,True,False,False,False
2.0,-0.3649240534702057,0.9143973088810778,0.5849651275131061,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,0.3290334514682854,1.0170360290719866,0.6098689523157346,3.761590799673231,0,1.0,False,False,False,False,False,False
0.0,-0.44687528918204067,-1.0147543185608885,-2.2540708999865307,0.1097393512473466,1,1.0,False,False,True,True,False,False
0.0,0.06660105188841499,1.0076907885779443,-0.41118786459202955,0.1097393512473466,0,1.0,False,False,True,False,True,False
2.0,-0.1580248341234702,1.1073165169029278,2.22861756448658,0.1097393512473466,0,0.0,False,True,True,False,True,False
0.0,0.06660105188841499,1.0076907885779443,-0.41118786459202955,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-0.5335674802140103,-1.0147543185608885,-0.9590720102498542,0.1097393512473466,0,0.0,False,True,False,True,False,False
0.0,-0.6102544708275927,-1.0147543185608885,-1.382437031894537,0.1097393512473466,1,1.0,False,True,False,False,True,False
0.0,-0.15236517801747945,-1.0147543185608885,-0.2617649157762592,-2.2220171479164783,1,1.0,False,False,False,False,True,False
2.0,-0.4530874666195165,0.8906056958665,0.18650393067105187,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,-0.6694051402691152,-1.0147543185608885,-1.6563791047234493,-2.2220171479164783,1,1.0,True,True,False,False,True,False
0.0,0.4842636507782509,-1.0147543185608885,1.0332339739604173,0.1097393512473466,1,1.0,False,True,False,False,True,False
0.0,-0.9378656319725069,-1.0147543185608885,-1.6563791047234493,0.1097393512473466,0,0.0,False,True,True,False,True,False
2.0,0.6915920030153739,-1.0147543185608885,1.9546754916576679,-1.7655357168632428,0,1.0,False,True,True,True,False,True
0.0,-1.1904096400208521,1.0543036341672536,-0.8345528862367122,0.1097393512473466,0,0.0,True,True,True,False,True,False
2.0,0.011907213208783352,0.8680569945228311,0.061984806657909904,0.1097393512473466,0,1.0,True,True,True,False,False,False
0.0,-0.5271853828308873,0.907641920553142,-0.6602261126183135,3.761590799673231,0,0.0,True,True,True,False,True,False
0.0,-0.002213132545630381,-1.0147543185608885,-0.2617649157762592,0.1097393512473466,0,0.0,False,False,False,True,False,False
0.0,0.7773982733856214,-1.0147543185608885,0.03708098185528151,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.7927010437868924,1.0092719196977065,-0.9092643606445975,-2.2220171479164783,1,0.0,False,True,True,False,False,False
2.0,-0.11473476874806689,-1.0147543185608885,-0.9092643606445975,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.44687528918204067,1.058769524689314,0.1366962810657951,0.1097393512473466,1,1.0,False,False,False,False,False,False
0.0,-1.1904096400208521,1.0543036341672536,-0.8345528862367122,0.1097393512473466,0,0.0,True,True,True,False,True,False
1.0,-0.7878540708807243,0.9995280165265371,0.04953289425659571,0.1097393512473466,1,1.0,True,True,True,False,False,False
0.0,-0.5335674802140103,-1.0147543185608885,-0.9590720102498542,0.1097393512473466,0,0.0,False,True,False,True,False,False
1.0,0.2101768506109395,-1.0147543185608885,-0.5108031638025431,0.1097393512473466,0,1.0,False,True,False,False,False,True
1.0,0.3080833368323878,-1.0147543185608885,0.04953289425659571,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,0.2858638821909157,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,True,False,False,False
3.0,-0.44639795811107125,1.1346203348998136,1.332079871591958,-1.0129582224241247,0,0.0,False,True,True,True,False,False
0.0,-0.3288813641220197,-1.0147543185608885,0.21140775547368026,0.1097393512473466,0,1.0,False,False,False,False,False,False
0.0,-0.7303592889977552,0.9431971228733249,-0.2617649157762592,0.1097393512473466,0,0.0,True,True,True,True,False,False
0.0,2.013068256572388,-1.0147543185608885,1.5064066452103566,0.1097393512473466,0,0.0,False,True,False,False,True,True
1.0,-1.2018340961093537,0.983435170808039,-0.4858993389999147,0.1097393512473466,1,1.0,False,True,True,False,False,False
1.0,-0.48385893682552783,0.8393398297376685,-0.13724579176311724,0.1097393512473466,0,0.0,False,True,True,True,False,False
0.0,-0.258907970793591,1.1419027245920903,0.634772777118363,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,0.7658307547688851,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,False,False,False,False
3.0,-0.3371620980921823,1.0128204986833889,-0.08743814215786046,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,-0.44019949846118206,-1.0147543185608885,-1.382437031894537,0.1097393512473466,0,0.0,False,False,False,False,True,False
3.0,0.07027161143289963,0.3436265282993309,-0.06253431735523206,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.6958102092734099,1.1533619874900247,-0.13724579176311724,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,-0.18076085304454328,0.9079528343116325,-0.41118786459202955,0.1097393512473466,1,1.0,True,True,False,True,False,False
1.0,-0.002213132545630381,1.0901304644003786,1.8550601924471541,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-0.5443996736982575,1.226448211827115,0.7094842515262482,-2.5427878832511843,1,1.0,False,True,False,False,True,False
1.0,-0.6427362608900522,0.8875981582036011,1.5811181196182418,0.1097393512473466,0,1.0,True,True,False,True,False,True
0.0,0.167183481006921,-1.0147543185608885,-1.0586873094603677,0.1097393512473466,0,1.0,False,False,True,False,False,False
0.0,-0.5681739217719995,-1.0147543185608885,-1.0586873094603677,0.1097393512473466,1,1.0,False,False,False,True,False,False
1.0,-0.6427362608900522,0.8875981582036011,1.5811181196182418,0.1097393512473466,0,1.0,True,True,False,True,False,True
3.0,-0.44639795811107125,1.1346203348998136,1.332079871591958,-1.0129582224241247,0,0.0,False,True,True,True,False,False
0.0,-0.49111698663528475,0.9276897910379297,-0.08743814215786046,0.1097393512473466,0,0.0,True,True,True,True,False,False
1.0,1.4245894228420628,-1.0147543185608885,0.634772777118363,-1.0129582224241247,0,0.0,False,True,True,True,False,False
3.0,-0.44639795811107125,1.1346203348998136,1.332079871591958,-1.0129582224241247,0,0.0,False,True,True,True,False,False
0.0,-0.7393291011595808,0.9976664019405344,-0.16214961656574564,0.1097393512473466,1,1.0,True,True,True,False,True,False
0.0,-0.5622121339331541,0.9949042079511208,0.31102305468419383,0.1097393512473466,1,1.0,False,False,True,True,False,False
1.0,1.9024682908405457,-1.0147543185608885,0.7094842515262482,0.1097393512473466,0,1.0,False,True,True,False,False,True
0.0,-0.24724420121290328,0.8407531765259455,-0.6602261126183135,0.1097393512473466,0,1.0,True,True,False,False,False,False
1.0,0.8280597772215249,1.2887366519089727,1.332079871591958,0.1097393512473466,0,0.0,False,True,True,False,True,False
1.0,-0.12895847303974656,-1.0147543185608885,-1.6065714551181924,0.1097393512473466,0,1.0,True,False,False,True,False,True
3.0,1.5555114119897167,1.192239824307932,0.0868886314605383,0.1097393512473466,1,1.0,False,True,True,False,False,False
1.0,1.9024682908405457,-1.0147543185608885,0.7094842515262482,0.1097393512473466,0,1.0,False,True,True,False,False,True
1.0,-1.0924833793289492,1.0060999512517972,0.1117924562631667,0.1097393512473466,1,1.0,True,True,True,False,False,False
0.0,-0.7980968832453539,0.9338077272272559,0.8090995507367617,0.1097393512473466,0,1.0,False,True,True,False,False,False
1.0,1.9024682908405457,-1.0147543185608885,0.7094842515262482,0.1097393512473466,0,1.0,False,True,True,False,False,True
0.0,-0.5681739217719995,0.6137575991210947,-1.506956155907679,0.1097393512473466,0,1.0,True,True,True,False,False,False
0.0,0.7658307547688851,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,False,False,False,False
2.0,0.04819080477536622,1.0818458209560031,0.16160010586842347,-2.2220171479164783,1,1.0,True,True,True,False,True,False
0.0,3.083436933929019,-1.0147543185608885,-0.759841411828827,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.2476920269500449,0.9745776241527964,-0.187053441368374,0.1097393512473466,0,0.0,False,True,True,False,False,False
2.0,0.822348186617746,0.775366883169817,1.5064066452103566,0.1097393512473466,0,1.0,True,True,True,False,False,True
2.0,0.011907213208783352,0.8680569945228311,0.061984806657909904,0.1097393512473466,0,1.0,True,True,True,False,False,False
1.0,1.1045551460601928,0.9077974240601284,-0.41118786459202955,0.1097393512473466,0,0.0,False,True,True,False,True,False
0.0,-0.1798834851686682,-1.0147543185608885,-0.3364763901841444,3.761590799673231,0,1.0,False,True,False,False,True,False
3.0,0.42284036028710115,-1.0147543185608885,-0.8096490614340839,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-0.7256224356383827,1.0962122122576088,0.9585224995525321,-2.2220171479164783,0,0.0,True,True,True,False,False,True
2.0,-0.6647712266030719,-1.0147543185608885,-0.5108031638025431,0.1097393512473466,0,0.0,False,True,True,True,False,True
2.0,0.7773982733856214,0.9121140642730049,2.0791946156708097,0.1097393512473466,1,1.0,False,True,True,True,False,False
2.0,-0.5901394158903976,0.9378537049762694,0.1366962810657951,0.1097393512473466,0,0.0,False,True,True,True,False,False
3.0,0.8300738212535733,-1.0147543185608885,0.5849651275131061,0.1097393512473466,0,1.0,False,True,True,True,False,False
3.0,0.5780378875087422,0.8669673786781115,-0.6602261126183135,0.1097393512473466,1,1.0,False,True,True,False,False,True
0.0,-0.43068809427628335,0.985976976698489,-0.012726667749975273,-2.2220171479164783,0,0.0,True,True,False,False,True,False
0.0,0.7030195189975778,-1.0147543185608885,0.8340033755393901,0.1097393512473466,0,1.0,True,True,True,False,True,False
0.0,0.7658307547688851,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,1.0,True,True,False,False,False,False
3.0,-0.3233729829593152,0.8331937728183904,0.03708098185528151,0.1097393512473466,0,0.0,False,True,True,True,False,False
2.0,-0.49160148558775707,1.3176582037927773,1.8301563676445258,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,0.22699999913258512,-1.0147543185608885,0.28611922988156546,0.1097393512473466,0,1.0,True,True,True,False,True,True
0.0,-0.43068809427628335,0.985976976698489,-0.012726667749975273,-2.2220171479164783,0,0.0,True,True,False,False,True,False
1.0,-1.0587298922765558,1.0535074842734165,-0.3364763901841444,0.1097393512473466,0,1.0,False,True,True,False,True,False
0.0,-0.2494839527006173,1.1513047775399965,0.1366962810657951,-2.2220171479164783,0,0.0,False,True,True,False,False,False
0.0,-0.7303592889977552,0.9431971228733249,-0.2617649157762592,0.1097393512473466,0,0.0,True,True,True,True,False,False
3.0,-0.5532923041157134,0.9073306333245819,-1.4073408566971652,-2.2220171479164783,0,0.0,True,True,True,False,True,False
3.0,0.8300738212535733,-1.0147543185608885,0.5849651275131061,0.1097393512473466,0,1.0,False,True,True,True,False,False
0.0,-0.6786960496549316,1.040797223405314,-0.759841411828827,0.1097393512473466,1,1.0,True,True,False,True,False,False
0.0,-0.2810056628427679,1.079211626903037,0.634772777118363,0.1097393512473466,0,0.0,True,True,True,False,False,False
0.0,-0.49111698663528475,0.9276897910379297,-0.08743814215786046,0.1097393512473466,0,0.0,True,True,True,True,False,False
0.0,0.02431895129423787,-1.0147543185608885,-0.36138021498677275,0.1097393512473466,0,1.0,False,False,False,True,False,False
0.0,-0.4070388178903083,-1.0147543185608885,1.0830416235656741,0.1097393512473466,0,1.0,False,True,True,False,False,False
0.0,-0.3288813641220197,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,-0.7198440296488828,0.9823881124679912,0.5849651275131061,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.9902733257200932,1.2669731357005616,-1.4073408566971652,-2.2220171479164783,0,1.0,False,True,True,True,False,False
0.0,0.23285055559178547,0.9949042079511208,0.0868886314605383,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,-0.30827442423659934,-1.0147543185608885,-0.11234196696048884,0.1097393512473466,1,1.0,False,False,False,False,True,True
0.0,0.8615049046268806,-1.0147543185608885,-0.5357069886051715,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,-0.5271853828308873,-1.0147543185608885,-1.506956155907679,0.1097393512473466,1,1.0,False,True,True,False,True,True
0.0,-0.8748165452583228,0.8831913736284291,-0.7847452366314555,0.1097393512473466,1,1.0,True,True,True,False,True,False
0.0,3.2742116096834146,-1.0147543185608885,-1.780898228736591,0.1097393512473466,1,1.0,False,False,False,True,False,True
0.0,-0.5632049159813316,1.0027809452624878,-0.3862840397894012,0.1097393512473466,1,1.0,True,True,False,True,False,False
0.0,-1.1677308263463555,1.687965809470847,-0.9092643606445975,0.1097393512473466,0,1.0,False,True,False,False,True,False
1.0,2.0385379143094973,1.1247154380611146,0.8340033755393901,-2.2220171479164783,0,0.0,False,True,True,False,True,True
3.0,-0.1363095231330155,0.7709235146341491,-0.6602261126183135,0.1097393512473466,1,1.0,True,True,True,True,False,False
0.0,-0.7568257549761681,0.9603793331251924,-0.012726667749975273,0.1097393512473466,1,1.0,True,True,False,False,False,False
2.0,0.02266660160213332,0.7855307971081569,-0.41118786459202955,0.1097393512473466,1,1.0,True,True,True,False,True,False
0.0,-1.4296122866370846,-1.0147543185608885,-2.278974724789159,0.1097393512473466,0,1.0,True,True,False,False,True,False
0.0,-0.9378656319725069,-1.0147543185608885,-1.6563791047234493,0.1097393512473466,0,0.0,False,True,True,False,True,False
3.0,-0.5532923041157134,0.9073306333245819,-1.4073408566971652,-2.2220171479164783,0,0.0,True,True,True,False,True,False
0.0,-0.43068809427628335,0.985976976698489,-0.012726667749975273,-2.2220171479164783,0,0.0,True,True,False,False,True,False
1.0,-0.32934083203657427,0.9203894044300154,1.4815028204077283,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,-0.7025812141870205,0.88044178192816,-0.3364763901841444,-2.2220171479164783,0,0.0,True,True,True,False,False,False
0.0,0.5144391193574828,-1.0147543185608885,-0.5357069886051715,0.1097393512473466,0,0.0,False,False,True,False,False,True
0.0,-0.8252412309203637,0.5983187515811227,0.0868886314605383,0.1097393512473466,1,1.0,False,False,True,True,False,False
3.0,-0.5095836970499381,1.013234801867742,0.7841957259341333,0.1097393512473466,0,0.0,False,True,True,True,False,False
0.0,0.7071672275726101,-1.0147543185608885,-0.2866687405788876,0.1097393512473466,0,0.0,True,True,False,False,False,False
2.0,0.09383563398318369,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,0.0,False,True,True,True,False,False
0.0,1.7829539077126682,-1.0147543185608885,1.6060219444208703,0.1097393512473466,1,1.0,False,True,True,True,False,True
1.0,0.42284036028710115,0.6784547564628812,0.8340033755393901,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,0.9547846695340887,-1.0147543185608885,0.0868886314605383,0.1097393512473466,1,1.0,True,True,False,True,False,False
0.0,0.6290512913756361,-1.0147543185608885,0.4355421786973358,0.1097393512473466,1,1.0,False,True,True,False,True,False
1.0,-0.2728703930563223,-1.0147543185608885,-0.36138021498677275,0.1097393512473466,1,1.0,False,False,False,True,False,False
2.0,2.270472688860465,0.8061202050246719,2.4527519877102355,0.1097393512473466,1,1.0,False,True,True,False,True,False
0.0,-0.3528635111482234,0.9796929168009162,0.21140775547368026,0.1097393512473466,0,1.0,False,True,True,False,False,False
2.0,-0.6740467351781583,0.8153885369781654,-0.7349375870261987,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,0.167183481006921,-1.0147543185608885,0.16160010586842347,0.1097393512473466,0,0.0,False,False,False,True,False,True
3.0,0.5872960958112067,-1.0147543185608885,0.0868886314605383,0.1097393512473466,1,1.0,True,True,True,False,False,True
0.0,0.5744713944690465,1.029577827440384,1.332079871591958,0.1097393512473466,1,1.0,False,True,True,False,False,False
0.0,0.4842636507782509,-1.0147543185608885,0.41063835389470743,3.761590799673231,0,0.0,False,False,False,False,True,False
0.0,-0.12033083521027696,1.0297720902580387,0.8838110251446469,0.1097393512473466,1,1.0,False,True,True,True,False,False
0.0,-0.2914310341487596,-1.0147543185608885,-1.1333987838682529,-1.0129582224241247,1,1.0,False,True,False,True,False,False
0.0,-0.8748165452583228,0.8718349707143949,-0.6104184630130567,3.761590799673231,0,0.0,True,True,False,False,True,False
0.0,-0.3325589917453831,-1.0147543185608885,-0.9590720102498542,0.1097393512473466,1,1.0,False,False,False,False,True,False
3.0,-0.3371620980921823,1.0128204986833889,-0.08743814215786046,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,-0.2476920269500449,0.9745776241527964,-0.187053441368374,0.1097393512473466,0,0.0,False,True,True,False,False,False
0.0,-0.49111698663528475,0.9276897910379297,-0.08743814215786046,0.1097393512473466,0,0.0,True,True,True,True,False,False
0.0,0.6915920030153739,-1.0147543185608885,0.3359268794868222,0.1097393512473466,1,1.0,False,True,False,False,False,False
0.0,-0.43068809427628335,0.985976976698489,-0.012726667749975273,-2.2220171479164783,0,0.0,True,True,False,False,True,False
0.0,-0.3288813641220197,-1.0147543185608885,0.012177157052653119,0.1097393512473466,0,1.0,False,True,False,True,False,False
0.0,-0.5271853828308873,1.0937207619360203,-1.7559944039339628,-2.2220171479164783,1,1.0,False,True,True,True,False,False
0.0,-0.7835529932070063,1.1210549231899651,-0.16214961656574564,0.1097393512473466,1,1.0,False,True,True,False,True,False
2.0,-0.39622125897366506,0.9305533183683553,-1.1333987838682529,0.1097393512473466,1,1.0,True,True,True,False,True,False
2.0,-0.2517252631444819,-1.0147543185608885,-0.41118786459202955,0.1097393512473466,0,0.0,False,True,False,False,False,False
0.0,0.008175054025769886,-1.0147543185608885,-0.16214961656574564,0.1097393512473466,1,1.0,False,True,False,False,False,False
1.0,-0.04956135322291175,1.0050339415766052,0.7841957259341333,0.1097393512473466,0,0.0,True,True,False,False,True,True
